투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,보정FIP,보정피안타,PAI(100),시뮬_안타,시뮬_아웃,시뮬_피안타율
조태수,2005,6.75,3.5,2.25,61.398733334633306,66.10114926039344,62.06517610938361,68.10831721733464,80.51819464976835,71.83128044706476,384,616,0.384
조태수,2006,2.4,2.7,0.0,96.4922704769599,62.123029632427695,69.25560934379577,109.2650966444078,79.83093379769556,100.43484779039413,267,733,0.267
조태수,2010,4.8,2.3,0.42,114.79403425504549,104.40048938433857,103.58639725789213,127.41179072841103,82.07708253526249,113.81137827046646,245,755,0.245
조태수,2011,4.97,2.79,1.24,74.30038009037543,72.0073621324273,79.76556402539958,85.81215838900854,89.14070869218678,86.81072347996201,326,674,0.326
조현근,2005,2.75,2.0,0.75,85.46414323513916,92.4981338321225,101.92862484692681,97.31478601229188,97.49618555021065,97.36920587366751,269,731,0.269
조현근,2007,7.85,3.27,0.82,106.09146737419792,116.42391471505209,121.6994546183758,114.1668300170673,102.84148260060506,110.76922579212862,253,747,0.253
조현근,2008,4.05,4.91,0.64,76.36180669850923,110.28644154575565,121.01802685510971,84.15089375127901,105.83956264752834,90.6574944201538,292,708,0.292
조현근,2009,6.75,6.19,1.69,71.97034471859655,76.605045703768,83.52489795614328,77.42417882657442,85.54374885324476,79.86004983457552,316,684,0.316
조현근,2015,5.18,3.3,0.47,93.0795060751663,125.60211494996945,96.26275549004677,110.83542059787541,106.73946715556986,109.60663456518374,253,747,0.253
조현근,2016,8.82,5.29,3.53,45.91265233053716,31.579416353716613,34.53036398156932,55.844747256216664,62.45320715853683,57.82728522691271,397,603,0.397
조현우,2020,6.43,4.29,0.19,112.33415052652886,138.79000598001178,152.09778615375882,124.60282718906434,116.26998537932622,122.1029746461429,216,784,0.216
조현우,2021,3.77,2.03,0.0,121.52726505761406,147.39408882486794,146.14539362649876,139.9293738050894,109.96672078964295,130.94057790045545,197,803,0.197
조현우,2022,3.75,3.0,0.0,75.07984296095022,75.16027985500935,63.17197615048287,90.29982429495902,86.40385486111593,89.13103346480608,284,716,0.284
조호표,1986,4.29,8.57,21.43,7.344662090334716,4.751544869799428,5.283728733301109,8.818415629704836,50.373542318224054,21.2849536362606,461,539,0.461
존슨A,2003,6.91,4.04,1.04,97.10225768862188,135.1318894417669,142.32987764593983,102.23538240569394,126.15042952764763,109.40989654228004,240,760,0.24
존슨A,2005,8.21,4.29,2.14,57.516473341195,60.95619761941542,67.17088379881271,66.74161448248053,83.42804464368206,71.74754353084099,364,636,0.364
존슨B,2009,8.07,4.66,0.62,101.78565102196843,80.16302755132679,74.31472485980923,115.2620978112645,90.45814392814468,107.82091164632855,266,734,0.266
주권,2015,4.85,3.36,2.24,59.292800325775616,49.793254452999975,48.189048595857635,68.3499918984288,69.52203350149288,68.70160437934803,356,644,0.356
주권,2016,4.23,2.96,0.94,102.82838446415224,106.90241120120743,111.05819806062212,97.59636117610789,92.37339266562921,96.02947062296428,280,720,0.28
주권,2017,5.21,3.44,1.66,77.43068376130861,74.31476425469441,75.63320046475495,78.40786396962494,92.05543009820434,82.50213380819875,331,669,0.331
주권,2018,5.52,2.76,1.64,85.09694301319219,61.86831025398623,64.74959029711084,85.10414070220891,86.13828061981243,85.41438267748997,319,681,0.319
주권,2019,5.63,1.68,0.84,98.23043404988262,131.51612704939063,145.12430062679638,104.19555864611,110.16982134121916,105.98783745464274,263,737,0.263
주권,2020,4.89,4.23,0.79,89.64187946617695,169.91113654440642,161.99551528010292,95.09086053370717,124.1060931827069,103.7954303284071,281,719,0.281
주권,2021,3.49,3.49,0.55,90.6352319916369,122.03386519183674,127.34008960844278,99.69735243904529,95.26332183394794,98.36714325751608,261,739,0.261
주권,2022,5.56,1.43,0.54,109.80028101349212,94.39169589247065,105.72258983525562,121.04458875087853,83.10953417059322,109.66407237679294,238,762,0.238
주권,2023,3.26,3.64,0.77,74.90821647752684,85.66274610143314,95.9017252212494,82.17036929478185,92.46097830731429,85.25755199854157,313,687,0.313
주권,2024,4.81,1.71,1.09,91.6473564306127,68.4131026415548,68.04838008561492,98.35820425268973,81.42069140073224,93.27695039710248,349,651,0.349
주동식,1983,3.76,2.55,0.94,100.49210461149745,109.8280294306311,112.29518307520637,89.90498071609632,99.52219378874118,92.79014463788977,297,703,0.297
주동식,1984,2.92,2.27,0.43,116.53792073501795,145.9101761639523,157.8415957295267,114.65660393887983,98.28776801719029,109.74595316237296,251,749,0.251
주키치,2011,7.21,2.55,0.43,150.72688388211654,127.75272259721244,123.45979606891609,135.35399558204153,102.05311858943325,125.36373248425903,208,792,0.208
주키치,2012,4.88,2.74,0.3,123.20979211168562,122.8988272656437,121.04821925630193,110.69255556843954,93.30017147976281,105.47484034183651,258,742,0.258
주키치,2013,5.86,3.35,0.72,95.30043760212574,66.51223850933403,68.31441988451564,97.98671590150954,81.75423779525815,93.11697246963412,278,722,0.278
주현상,2021,5.93,3.77,1.08,84.01499293436807,111.9743888040019,117.4583834029272,93.13352933328841,103.34007002125024,96.19549153967695,279,721,0.279
주현상,2022,5.39,2.29,0.82,86.99268706056202,54.805617480460675,59.95904095075253,94.59014891758426,81.38128116556709,90.6274885919791,280,720,0.28
주현상,2023,6.84,2.28,0.3,117.67584354339562,193.01239888824733,216.08251993879526,128.31401657551348,145.48265220235626,133.4646072635663,157,843,0.157
주현상,2024,8.1,1.01,1.14,114.73226177308477,172.09407135881773,182.3981115967879,122.99221143263415,128.93349867653512,124.77459760580443,249,751,0.249
주형광,1994,6.86,2.9,0.73,125.94448559851061,139.49101301251048,132.34669065864165,110.63585337420987,113.00397629180861,111.3462902494895,227,773,0.227
주형광,1995,6.84,2.2,0.81,129.2775883111162,138.97008034623138,146.39967787732624,112.52725125165342,102.51405159363252,109.52329135424714,240,760,0.24
주형광,1996,9.2,1.58,0.83,166.35891348747617,127.11802491469136,134.9598405100411,142.8816717711237,98.63735582833137,129.608376988286,181,819,0.181
주형광,1997,5.76,4.18,1.71,79.42527973863562,73.84314037496324,77.71574838054826,73.46507031336422,89.55776270082562,78.29287802960263,318,682,0.318
주형광,1998,7.27,2.11,0.84,138.35843107618604,124.07166304799787,114.38816002617848,122.21138328872,95.67069078708494,114.24917553822948,243,757,0.243
주형광,1999,8.38,2.13,1.18,145.9620571012984,141.07981857398886,147.21827451680443,129.04532182868525,103.35262098411152,121.33751157531313,252,748,0.252
주형광,2000,7.66,2.96,1.09,123.31800228941964,142.40803774999094,151.5149367097731,114.25003041244852,105.53485635290228,111.63547819458464,281,719,0.281
주형광,2003,5.94,2.55,1.58,84.30257159084236,90.21757722872,89.71748496929143,87.17650011537962,89.84650124647058,87.9775004547069,310,690,0.31
주형광,2004,6.42,3.0,1.14,93.95994473283616,117.85209458235286,119.83380816030675,100.4148342893475,111.48564314882412,103.73607694719048,249,751,0.249
주형광,2005,6.07,3.43,1.85,66.55047825147169,61.554883908557436,65.00881805114373,75.6113148408896,89.06722130942978,79.64808678145165,327,673,0.327
주형광,2006,3.49,2.15,0.8,87.36848018602328,82.36028364461683,74.93606958711092,91.807563062003,81.36203071228648,88.67390335708805,271,729,0.271
주형광,2007,5.09,2.55,1.27,80.30570108693303,79.35653137734643,87.30434954288546,94.97269099392183,88.59465907843659,93.05928141927626,271,729,0.271
지성규,1988,2.73,5.45,0.68,67.92914771216053,82.09352365308071,92.7438054734313,79.41834612012715,95.34899824903796,84.19754175880038,299,701,0.299
지성규,1989,0.99,2.97,0.0,91.12359289272248,107.61496788775983,51.973353369992914,109.02151529766003,85.84021926847693,102.06712648890509,254,746,0.254
지승민,2001,5.89,5.3,2.5,63.05542553931446,53.73653181491615,58.699990759662754,65.05240985177943,90.00159024340185,72.53716396926615,335,665,0.335
지승민,2002,7.33,6.33,2.0,57.35808146560323,65.67528290162171,72.430790534615,65.28851132596223,104.55482107056523,77.06840424934313,346,654,0.346
지승민,2003,6.92,2.77,2.77,56.381181951110506,57.8056277389824,63.52309236720878,66.93020781926825,66.13310103133408,66.69107578288799,371,629,0.371
지승민,2003,6.92,2.77,2.77,56.381181951110506,57.8056277389824,63.52309236720878,66.93020781926825,66.13310103133408,66.69107578288799,347,653,0.347
지승민,2004,10.85,4.79,1.91,79.68100547056528,108.41609825138055,119.3988811022708,91.41819940993524,120.6501811236697,100.18779392405557,260,740,0.26
지승민,2009,5.81,4.22,0.26,109.81259780470532,146.94610600256226,160.21997501808062,123.92565522677424,91.19881488473311,114.1076031241619,225,775,0.225
지승민,2009,5.81,4.22,0.26,109.81259780470532,146.94610600256226,160.21997501808062,123.92565522677424,91.19881488473311,114.1076031241619,278,722,0.278
지연규,1992,3.83,3.83,1.28,75.07058603977234,63.61973577618484,67.78573164163438,85.2532798926038,78.98104444938528,83.37160925963823,328,672,0.328
지연규,1993,3.0,3.0,0.38,84.31241376519034,83.46649339074516,85.25423080226187,97.68206711191556,86.9147349909795,94.45186747563473,284,716,0.284
지연규,1995,2.57,6.43,0.32,62.828116863782334,63.12343840798034,54.40361376872769,71.61245824112902,79.87015835281362,74.0897682746344,345,655,0.345
지연규,1996,4.41,2.65,0.0,125.50885508556003,89.12954970176276,100.4518029006053,153.26953814553423,91.98498362912255,134.8841717906107,192,808,0.192
지연규,2002,5.6,3.39,0.7,104.3828371309792,78.43146638147651,81.21251082030912,105.30091876266522,85.44819281872245,99.34510097948238,268,732,0.268
지연규,2003,1.6,3.2,1.2,73.08950041061384,75.20548613672443,67.1723785483574,79.88477016977906,88.313319129835,82.41333485779583,313,687,0.313
지연규,2004,4.77,3.64,1.12,72.2814122891793,68.83861184399488,65.93899620247049,81.11075484296921,86.72756117040437,82.79579674119975,307,693,0.307
지연규,2005,7.58,3.32,0.71,97.27658303005944,134.91115248999103,137.2669828697536,106.77439931696877,114.59604270385235,109.12089233303385,274,726,0.274
지크,2016,7.4,4.03,0.95,113.2362531265976,106.52158770277224,99.70340981494365,104.48284237158973,92.30710290011818,100.83012053014826,301,699,0.301
진동한,1985,2.66,3.1,0.33,110.04935713192425,118.83200318952281,104.56306398618301,109.30892410883637,100.96194946117943,106.80483171453928,282,718,0.282
진동한,1986,3.05,3.38,0.66,92.75931551174516,112.74120643680241,111.99932567137725,87.68793977328333,97.11927627354582,90.51734072336208,274,726,0.274
진동한,1987,2.12,3.06,0.5,102.60669250982755,139.8722967786652,127.54275302852946,92.2107690465281,93.23476843444816,92.51796886290413,281,719,0.281
진동한,1988,1.66,3.66,0.33,93.11146669177965,78.54915330442212,88.73961148206453,96.96044065949734,85.8760180208444,93.63511386790145,261,739,0.261
진동한,1989,2.3,5.01,1.46,59.42072238422775,41.334337861391624,40.559361624749414,63.02207297579294,67.34745385730103,64.31968724024537,371,629,0.371
진동한,1991,3.65,4.46,1.22,79.34994176829058,82.85490074318639,88.73580404979039,74.88804282069772,91.30891983383832,79.8143059246399,306,694,0.306
진동한,1992,3.67,4.4,1.47,70.46068580129509,65.18303564165996,59.194840996916575,75.11232833831244,85.74785064400655,78.30298503002066,329,671,0.329
진명호,2010,6.34,10.14,7.61,23.242350408839407,19.229160952141964,21.08247822281376,28.20353456494035,62.41619710497797,38.46733332695163,431,569,0.431
진명호,2011,8.44,4.88,1.12,84.5296312566633,78.10600008748321,70.3255330204582,91.67120416937028,96.19535004964129,93.02844793345159,298,702,0.298
진명호,2012,8.1,6.15,1.2,69.09857462674132,103.78634050404808,112.71613474032499,73.53453613092903,107.46572693844084,83.71389337318257,322,678,0.322
진명호,2013,3.38,11.25,0.0,52.68139470474817,45.238615326114854,49.090271202248694,63.77086212971439,69.60243511583582,65.52033402555081,350,650,0.35
진명호,2018,9.56,6.76,1.03,93.6502797558391,111.3040732508316,106.56765950201488,99.60707346567023,116.73580832847027,104.74569392451023,298,702,0.298
진명호,2019,7.27,4.99,0.57,94.46482139876728,114.38913214011745,126.22514952030485,100.93029656485845,104.98929534442408,102.14799619872812,267,733,0.267
진명호,2020,9.26,6.37,0.87,83.30616229693952,58.558294657989215,64.1731147392727,94.28520948383863,108.39613107570725,98.51848596139922,279,721,0.279
진명호,2021,8.96,5.23,1.12,77.48039338898958,79.77207311093484,81.58823321999607,89.73293785489444,111.13539841108556,96.15367602175178,271,729,0.271
진명호,2022,6.15,5.03,0.56,71.51821078169372,57.00098511980161,58.531198920009324,84.25321225906269,74.41996375693897,81.30323770842557,348,652,0.348
진승현,2022,11.0,7.0,2.0,52.436281602781726,37.59161241169422,42.10415527203669,63.11674910477006,82.42211039747004,68.90835749258005,358,642,0.358
진승현,2023,8.27,5.29,0.66,89.87949816633507,61.35169157753427,61.826908025794005,103.60246299560015,80.9109547186294,96.79501051250891,278,722,0.278
진승현,2024,7.38,7.38,0.0,88.13432855138332,47.32642350265214,52.53966120346065,107.03707734607451,101.29988359279548,105.31591922009079,340,660,0.34
진요갑,2008,5.33,5.61,0.28,83.27864975563934,81.02412272892093,74.89663679017836,94.73197707733321,110.2856897914752,99.3980908915758,280,720,0.28
진요갑,2009,5.5,6.18,0.0,97.97281000015377,194.36401381588513,211.9212157786065,118.85437974735083,99.56376007021655,113.06719384421055,246,754,0.246
진요갑,2015,9.51,5.99,1.06,94.97250839883156,69.27100571782744,68.89370467317198,95.43562712019306,91.54641052051338,94.26886214028914,311,689,0.311
진요갑,2016,8.13,5.81,1.16,85.65823377525653,97.98247678518089,95.88115100910616,91.73209408546364,101.80806460834499,94.75488524232804,294,706,0.294
진우영,2024,7.5,5.0,1.25,71.28212439651438,84.37117929911865,93.66507856786838,88.0906861802296,101.75136945807513,92.18889116358325,335,665,0.335
진정필,1989,3.51,3.97,1.22,71.21016061718944,65.56973348024806,73.74498797426877,73.77940450753584,93.66898114477246,79.74627749870683,327,673,0.327
진정필,1990,5.06,3.38,1.41,71.51756844958364,81.156511674618,92.39744465812099,80.70851193518664,111.06814136246358,89.8164007633697,291,709,0.291
진정필,1991,3.35,3.25,0.65,100.0280438641405,104.58539154789725,95.54986870473022,101.09612466926758,92.48816456887434,98.51373663914961,250,750,0.25
진정필,1992,2.24,2.69,0.67,90.61725388280156,103.57267069858344,94.07638601097135,100.12431941158258,86.58668812727255,96.06303002628957,274,726,0.274
진정필,1993,4.04,3.02,0.54,102.66451439180474,102.97149557410121,104.27935520690374,93.30580457781166,86.87870293037341,91.37767408358017,274,726,0.274
진정필,1994,2.72,2.37,1.07,79.41208040748874,95.98754060465622,91.28959110297062,81.31205631012632,84.9020239877609,82.3890466134167,304,696,0.304
진필중,1995,4.12,2.64,0.16,118.27245710151603,116.02141047496573,119.01328848306858,117.35823090714091,88.91640201650267,108.82568223994943,238,762,0.238
진필중,1996,3.25,1.98,0.19,135.8761178820028,130.88850305781293,135.25862813179722,122.59032303241675,91.56995393752744,113.28421230394994,250,750,0.25
진필중,1997,4.98,2.56,0.76,110.18467580188523,113.54805091351955,99.00995751047064,104.65007796765033,84.20491111191633,98.51652791093012,274,726,0.274
진필중,1998,5.69,2.39,0.4,142.07010433580652,182.92879497513536,191.0939969523872,132.46843006616191,106.04731142479542,124.54209447375196,215,785,0.215
진필중,1999,9.0,2.92,0.71,150.36092772369372,209.13752458572563,214.37202180307315,150.39721050046538,127.3121194414751,143.4716831827683,187,813,0.187
진필중,2000,7.52,3.08,0.37,150.13601020586165,184.69248788143238,168.0347072082385,159.4650486198019,107.86409916623431,143.98476378373164,170,830,0.17
진필중,2001,8.89,4.04,0.71,133.83213947989347,143.30045214499364,124.36333373450661,136.42166910181666,102.01507097558171,126.09968966394618,211,789,0.211
진필중,2002,8.41,2.32,1.16,112.09482464394972,112.93928927132431,106.8066015209154,121.19735004644095,98.38049039333077,114.35229215050789,249,751,0.249
진필중,2003,9.97,3.09,1.54,105.72411306014895,131.08159024024303,132.07842352195908,111.86407914833653,96.54875770409527,107.26948271506414,260,740,0.26
진필중,2004,6.43,3.35,0.84,102.27280252653603,71.94052062865977,68.44219236933175,116.77551759605899,72.35068051043591,103.44806647037205,265,735,0.265
진필중,2005,4.76,3.71,0.88,80.02989179056134,67.18479623289053,61.09679807150938,86.24264463968535,89.39542945680306,87.18848008482065,283,717,0.283
진필중,2006,3.76,3.13,0.63,84.69236631444092,82.13961458281305,82.86933549644182,93.68733616391039,77.88674830872912,88.947159807356,291,709,0.291
진해수,2007,2.75,3.25,0.5,83.59775697539963,51.96612131875648,57.17069964194312,92.99451707983319,78.69448519205594,88.7045075135,276,724,0.276
진해수,2008,6.18,9.71,0.0,64.10866412219404,67.18399900653591,63.20760468025105,77.39130245745929,90.3783909858451,81.28742901597502,329,671,0.329
진해수,2009,7.68,8.78,1.1,58.11865852557294,37.651543807594514,41.05266598993629,71.25482326403716,85.46448296290633,75.51772117369791,358,642,0.358
진해수,2012,5.27,4.17,0.66,77.28317161446897,64.87259312347447,58.32601088549008,86.2519210069493,82.8160539866481,85.22116090085893,333,667,0.333
진해수,2013,7.47,4.67,0.75,85.38659325193692,71.93440420453993,68.89013803533086,92.217809092413,93.82282634534045,92.69931426829123,318,682,0.318
진해수,2013,7.47,4.67,0.75,85.38659325193692,71.93440420453993,68.89013803533086,92.217809092413,93.82282634534045,92.69931426829123,291,709,0.291
진해수,2014,6.8,4.96,1.47,77.93276280375734,67.19298336632038,73.07067717657102,85.04712790512711,83.56815451435445,84.6034358878953,289,711,0.289
진해수,2015,6.41,5.12,0.64,77.854173716444,72.98097054239662,75.63676719065107,91.05042932432961,97.45189695329579,92.97086961301946,316,684,0.316
진해수,2015,6.41,5.12,0.64,77.854173716444,72.98097054239662,75.63676719065107,91.05042932432961,97.45189695329579,92.97086961301946,306,694,0.306
진해수,2016,9.0,6.17,0.83,95.81604807873777,101.42298001565993,103.52187141849858,104.8274127188805,101.31110217437488,103.77251955552882,261,739,0.261
진해수,2017,8.28,2.59,1.03,104.89403648639077,113.45992955103209,123.15941483835361,116.92222748833436,105.10025841591096,113.37563676660733,262,738,0.262
진해수,2018,7.71,2.71,1.46,87.79522600392572,64.15039476570063,65.83453003980722,98.42505359364092,82.93483035051517,93.7779866207032,292,708,0.292
진해수,2019,7.95,3.35,0.42,105.48451354220448,110.10610249996492,114.37198137219767,119.23877384575701,97.77184207181031,112.798694313573,241,759,0.241
진해수,2020,10.63,4.22,0.55,124.38287246067298,97.54678678177915,95.04627889511764,138.47733723170032,96.69607935812111,125.94295986962655,207,793,0.207
진해수,2021,7.96,3.67,0.41,111.2929661179089,160.33052705907983,124.78661389460612,126.32128210286217,99.36931320195532,118.2356914325901,227,773,0.227
진해수,2022,7.0,2.2,0.2,124.47496743515013,162.29612088289284,166.69300476648132,141.4848986544292,105.51975195428317,130.6953546443854,196,804,0.196
진해수,2023,7.61,6.34,1.27,60.20249861431953,93.04424768255606,78.17707400497163,72.69757208764055,85.96739559548935,76.67851913999519,318,682,0.318
진해수,2023,7.61,6.34,1.27,60.20249861431953,93.04424768255606,78.17707400497163,72.69757208764055,85.96739559548935,76.67851913999519,342,658,0.342
진해수,2024,11.58,3.31,1.65,87.71191493241633,69.4794133420941,69.7976576394407,100.05168008679857,83.7225687828208,95.15294669560524,325,675,0.325
차동철,1986,2.4,1.65,0.27,128.81596835018374,117.9261858963147,125.27570192549449,119.06745262551978,88.48808312865947,109.89364177646168,226,774,0.226
차동철,1987,2.77,2.2,0.45,120.03704390361824,125.16100277997384,128.23168935940956,107.45532123806163,96.36131008126237,104.12711789102184,260,740,0.26
차동철,1988,2.77,1.29,0.68,119.64146947004821,127.17980380542431,114.16865886863272,107.12231243536336,92.7684569664091,102.81615579467707,241,759,0.241
차동철,1989,1.8,4.5,0.0,84.52051608574351,78.58297356138098,76.35310429327205,93.81290370631284,80.38091607458307,89.7833074167939,285,715,0.285
차동철,1990,1.29,3.67,0.55,81.97158625111582,64.06961226364476,72.94385048401298,89.76315150294523,83.44936480444817,87.8690154933961,287,713,0.287
차동철,1992,2.57,3.54,0.32,100.44921466554518,87.56558114181455,91.20303620319004,118.22973004073553,85.27594141181972,108.34359345206079,235,765,0.235
차동철,1993,4.27,2.29,0.76,89.57131468153825,93.11288784019894,105.64349007929802,97.99183656184336,95.0486099562725,97.1088685801721,275,725,0.275
차동철,1994,4.42,2.9,0.76,91.9617925850117,133.2837293432422,106.69920255753725,98.97512049621776,75.21108894365712,91.84591103044956,279,721,0.279
차동철,1995,3.82,2.49,0.17,112.84323834351244,119.96253178369022,96.17677444839441,124.1610587827983,94.39955306356454,115.23260706702817,238,762,0.238
차동철,1996,3.85,3.26,0.47,93.6254660474398,68.44269794408493,68.07745111382164,96.46645834805058,81.34358803339867,91.929597253655,281,719,0.281
차동철,1997,0.0,2.45,3.27,35.623319358163045,22.351610137212486,23.58003901015678,43.49547042896667,60.20222484596968,48.50749675406757,374,626,0.374
차명석,1992,5.51,3.28,0.53,118.91807078259178,107.04127507850873,111.06121565114682,122.10786527536781,104.00004418984471,116.67551894971088,235,765,0.235
차명석,1993,4.39,2.73,0.79,91.36044870730946,69.96341790825979,70.11741646146103,87.35907736806622,81.31636236676182,85.5462628676749,293,707,0.293
차명석,1994,3.54,2.8,0.59,89.28096091570939,80.94485047312529,82.83076829444445,96.03992241983121,84.59481531532215,92.6063902884785,279,721,0.279
차명석,1995,2.69,1.79,0.0,109.27630061582168,115.59729896934827,130.70234559493264,131.47227307235985,79.17381869847348,115.78273676019393,207,793,0.207
차명석,1996,4.3,1.9,0.89,88.6586347605569,86.81829633523934,89.47901610566086,92.9602587971135,84.42197816829808,90.39877460846887,264,736,0.264
차명석,1997,4.99,2.34,0.53,121.06978330470628,145.69650674092634,162.23719542819327,119.34004526203464,103.59930465042208,114.61782307855086,225,775,0.225
차명석,1998,5.02,2.1,0.93,101.49784859104734,96.25928491998002,94.08157522042305,106.11300721156024,91.9849354414555,101.87458568052881,254,746,0.254
차명석,1999,6.03,2.41,0.94,109.17891572147376,134.70134197045536,141.8007780423409,116.27790945274067,99.9999658744217,111.39452637924498,237,763,0.237
차명석,2000,6.06,3.27,1.33,91.65850364582273,91.0362344897805,100.18832112665235,96.16922014592352,89.47294841325318,94.16033862612241,298,702,0.298
차명석,2001,6.67,7.78,1.11,65.62463000149233,44.40657510801938,43.866635412945584,80.70453889305578,65.41578998178963,76.11791421967592,347,653,0.347
차명주,1996,5.67,6.26,0.78,73.68596455805948,46.3933625231652,46.21413751947751,78.60293591495777,77.43914733031203,78.25379933956404,326,674,0.326
차명주,1997,5.37,4.62,0.67,100.60118625284169,90.03626988750129,86.40157508535842,95.79550956752125,84.7876103702826,92.49313980834965,283,717,0.283
차명주,1998,4.01,3.82,1.27,79.92042993696906,80.86632837860557,75.79800300907313,78.92251388140079,92.82208351302009,83.09238477088658,326,674,0.326
차명주,1999,7.1,4.26,0.47,125.3487750912428,118.75898737177664,116.17864367951952,130.6742078899734,94.33303383342266,119.77185567300816,249,751,0.249
차명주,2000,7.42,6.52,1.12,74.25205067875635,91.25758563104341,67.0041394578642,83.25611017854055,95.07410957597091,86.80150999776966,332,668,0.332
차명주,2001,6.77,4.26,0.56,122.9946297505796,136.08094999899987,133.25522619039273,124.43229230659054,108.33532190467773,119.60320118601669,255,745,0.255
차명주,2002,6.52,3.17,0.7,108.80649726226915,99.2400086188713,104.70121985917504,120.31376450004858,105.80672645832497,115.96165308753149,231,769,0.231
차명주,2003,4.06,4.65,0.0,110.92904169019847,84.66605379767242,77.56315110576288,128.5476038361088,104.17081466570185,121.23456708498672,224,776,0.224
차명주,2004,6.97,3.8,0.0,134.43476704251682,146.90924750497035,129.53829647582415,159.9598533120827,95.00695004398604,140.4739823316537,187,813,0.187
차명주,2004,6.97,3.8,0.0,134.43476704251682,146.90924750497035,129.53829647582415,159.9598533120827,95.00695004398604,140.4739823316537,155,845,0.155
차명주,2005,4.61,2.44,0.81,87.81724196578062,64.98927758079877,68.50650338922296,96.87404299197279,75.38749705863714,90.42807921197209,297,703,0.297
차명주,2006,4.5,2.05,0.41,96.19428511663256,95.78251016712278,77.7225074491064,109.97417431309007,102.29503212332607,107.67043165616087,252,748,0.252
차명진,2019,5.18,4.91,0.27,82.37653943122399,84.25896890520762,87.51988633893265,93.44883128513894,94.82571434401588,93.86189620280201,256,744,0.256
차명진,2021,5.29,11.47,0.88,48.67767684021226,48.38581422522072,53.28623055410091,58.8954114684555,88.34101365303667,67.72909212382984,367,633,0.367
차바치,2005,5.0,5.0,0.0,95.57129392612765,339.70737720319465,374.341669114335,117.64496532992442,107.73400421859172,114.67167699652461,273,727,0.273
차우찬,2007,5.46,2.25,2.25,60.354328451481614,55.516014210049995,58.027062693316275,69.44983817372609,99.37679199384154,78.42792431976072,319,681,0.319
차우찬,2008,6.96,5.72,0.75,79.21977300315697,88.60589536196785,82.67329770748806,87.93763105988543,101.86281674615006,92.11518676576482,272,728,0.272
차우찬,2009,8.0,6.27,1.4,88.18350837950112,82.37753660475371,83.09262872758097,84.18495016852691,87.77903031578407,85.26317421270406,301,699,0.301
차우찬,2010,7.99,3.64,0.36,143.4074383326512,223.3336222329958,210.01856452260097,137.09147110648334,111.99576357803267,129.56275884794815,179,821,0.179
차우찬,2011,6.92,3.77,1.34,91.85479113736959,121.76180332270911,109.75824989284803,84.30056191018254,93.20443360814448,86.97172341957112,303,697,0.303
차우찬,2012,5.62,5.19,1.19,70.7436207932671,62.71564370976025,64.65384942146113,71.44166084839874,95.2941335163934,78.59740264879714,319,681,0.319
차우찬,2013,8.25,4.98,0.45,112.05830376879057,137.44292363050013,136.7510016265382,107.53602913314523,111.69486037337812,108.78367850521511,259,741,0.259
차우찬,2014,8.67,4.61,0.99,107.32874936146156,93.68620844217803,91.17415003690854,107.45999053262857,104.20882564543871,106.4846410664716,264,736,0.264
차우찬,2015,10.09,3.85,1.46,110.60116978603294,111.59517520991776,114.61121677558846,101.02051856920305,108.96832665459237,103.40486099481984,280,720,0.28
차우찬,2016,7.1,3.85,0.95,112.23609710827155,119.23032348549701,119.90251555108203,103.13350905747838,97.55227493102178,101.4591388195414,284,716,0.284
차우찬,2017,8.07,1.95,1.03,127.47987108375129,155.79316570149606,151.11989090443114,118.44828567609359,108.55779819904346,115.48113943297855,264,736,0.264
차우찬,2018,7.2,4.18,1.43,96.38428770094643,92.35136511561112,96.82192763100984,88.9108928411991,102.94492119616172,93.12110134768787,315,685,0.315
차우찬,2019,6.64,3.16,0.86,104.50730064478158,109.32811624963138,106.80349020991775,96.83383939459324,93.27893811919031,95.76736901197235,302,698,0.302
차우찬,2020,7.17,3.94,1.12,89.36137974637755,82.3556273200919,87.94228950792123,96.59033122046318,93.4429747060073,95.64612426612642,285,715,0.285
차우찬,2021,4.89,5.29,0.81,66.4488027380076,70.95708800497535,72.57167582008046,79.41972109042237,125.93864828269201,93.37539924810326,282,718,0.282
차재용,2019,6.85,7.83,0.0,82.41196584487294,92.1162275781662,67.82563466531069,100.15967729408445,106.47847795177839,102.05531749139263,271,729,0.271
차준섭,1982,6.15,2.05,0.51,138.25380012704684,75.77494760179326,77.53172363654176,145.81779606717262,81.96873426740267,126.66307752724164,184,816,0.184
찰리,2013,5.52,2.86,0.29,129.60125392692618,195.78417304142428,184.22508898280225,114.96701336568,103.04848888069176,111.39145602018351,280,720,0.28
찰리,2014,5.02,3.0,0.71,117.92790463331315,152.18418559541274,128.79439051601636,106.68640569092398,97.07401985319468,103.80268993960519,294,706,0.294
찰리,2015,4.92,3.22,1.36,74.3765242980378,77.13385999569147,73.5733906477948,82.01585478741006,86.68435698036524,83.41640544529662,342,658,0.342
채드벨,2019,6.81,3.2,0.71,109.62445199326486,129.97943221762776,135.59065587822792,100.39736437300425,101.08989101089891,100.60512236437263,306,694,0.306
채드벨,2020,7.13,4.09,1.17,88.79655770536903,76.83623212723974,79.533040180345,92.2391563320418,93.00769679465851,92.46971847082682,328,672,0.328
