투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,보정FIP,보정피안타,PAI(100)_optimized,시뮬_안타_opt,시뮬_아웃_opt,시뮬_피안타율_opt,사용가중치
이현호,2017,5.7,4.2,1.8,66.11592359478723,75.0114952099068,57.3281838549306,76.92526635834939,75.77876441649379,76.16523459313689,319,681,0.319,"FIP:0.34,피안타:0.66"
이현호,2018,7.39,4.18,1.29,80.06781384792001,72.7407404417064,78.9102292157689,93.48197005569405,88.53868871004534,90.20500146984529,320,680,0.32,"FIP:0.34,피안타:0.66"
이현호,2019,4.94,4.26,0.45,83.08426683391659,66.31199692597626,73.17340004571834,93.72589782250633,85.26762577014922,88.11879398437765,303,697,0.303,"FIP:0.34,피안타:0.66"
이현호,2020,8.94,5.96,2.38,55.35427248054122,61.5112676249084,61.79975951598594,66.32249946700851,92.1897159250791,83.4702298528305,307,693,0.307,"FIP:0.34,피안타:0.66"
이형범,2017,4.33,4.02,0.62,77.67367507089102,139.58887689326951,126.33680352537503,90.08565540193199,112.09392844812056,104.67523959879861,287,713,0.287,"FIP:0.34,피안타:0.66"
이형범,2018,3.67,4.0,0.83,86.58588418430678,92.15691179545387,86.1111183147137,94.2899071417651,92.76237960025834,93.27728831278773,301,699,0.301,"FIP:0.34,피안타:0.66"
이형범,2019,4.57,2.8,0.59,84.68274897726876,143.83279670736238,114.3952411288302,92.33125750218781,101.08989101089891,98.13747504395754,275,725,0.275,"FIP:0.34,피안타:0.66"
이형범,2020,4.64,5.71,1.79,57.77970844075139,52.3303125875738,57.34796707516849,68.12379669910413,88.28903887312337,81.49161060847445,330,670,0.33,"FIP:0.34,피안타:0.66"
이형범,2022,4.94,3.19,0.29,85.16767549819635,80.43635272655187,79.51439971922423,98.89690582095359,92.00335940880053,94.3270799384756,296,704,0.296,"FIP:0.34,피안타:0.66"
이형범,2023,4.3,3.97,0.66,69.8823987784418,54.76754825682988,53.326960469055074,81.22637023203845,74.58936784396988,76.8266108800751,320,680,0.32,"FIP:0.34,피안타:0.66"
이형범,2024,5.4,4.2,1.2,63.5658117251205,52.8833130980575,44.9083945518989,75.51221477585877,71.5099330841637,72.85904768737268,391,609,0.391,"FIP:0.34,피안타:0.66"
이형종,2010,4.89,4.89,0.98,71.37784975082178,57.44198706024039,62.97827785032768,87.27107787849121,87.90404767508682,87.69068218465935,307,693,0.307,"FIP:0.34,피안타:0.66"
이혜천,1998,8.02,5.35,0.0,100.70647595113815,184.1268119468589,206.35941666643174,124.63142142616962,171.20933547153754,155.50855554992123,156,844,0.156,"FIP:0.34,피안타:0.66"
이혜천,1999,7.41,5.29,0.83,107.4479097411753,107.51385779710047,107.32125195806466,104.13875696900324,101.59940232678123,102.4553841627567,279,721,0.279,"FIP:0.34,피안타:0.66"
이혜천,2000,8.13,5.35,0.96,98.6695932340398,89.740336132815,91.03029855630786,100.95846440321033,94.79463452463953,96.87237755760275,292,708,0.292,"FIP:0.34,피안타:0.66"
이혜천,2001,6.82,4.59,1.08,106.01256986389998,138.31938113525155,121.74704154914923,99.70603567258384,94.31599934279356,96.13290711803494,272,728,0.272,"FIP:0.34,피안타:0.66"
이혜천,2002,8.54,5.24,0.8,96.50069526393581,87.53878786744393,86.06938242616998,99.93999823691183,101.57106887392446,101.02125719529494,269,731,0.269,"FIP:0.34,피안타:0.66"
이혜천,2003,5.89,6.05,0.65,85.71116946474545,100.16511633410093,97.86965648470914,93.07256125034489,112.24294288466363,105.78086854701374,253,747,0.253,"FIP:0.34,피안타:0.66"
이혜천,2004,6.06,5.37,0.87,81.4056641401304,66.84553006377908,71.51724539225914,89.00453672243798,96.93196152073953,94.25973467987966,293,707,0.293,"FIP:0.34,피안타:0.66"
이혜천,2005,4.87,4.45,0.82,90.29819168068217,109.28950840351148,99.71120855186243,88.0935077567778,98.17569347647193,94.77712610053503,294,706,0.294,"FIP:0.34,피안타:0.66"
이혜천,2006,6.59,3.55,0.25,126.40661109085278,138.2633329118892,130.49608386756543,117.42588667492042,105.03276313625014,109.21031615059377,242,758,0.242,"FIP:0.34,피안타:0.66"
이혜천,2008,6.85,3.55,1.15,87.66291107927285,90.33678170978509,95.77379851835012,84.9034280905211,97.40531557574265,93.19109971757686,285,715,0.285,"FIP:0.34,피안타:0.66"
이혜천,2011,7.94,4.5,0.53,91.73352712987513,57.17693833635331,56.3096407949107,104.3331248370013,103.78491626747976,103.96970990363997,262,738,0.262,"FIP:0.34,피안타:0.66"
이혜천,2012,5.89,4.95,0.47,75.82895876459634,46.02858338507903,48.47604518324977,84.4126641281867,88.10594666199836,86.86099146294747,298,702,0.298,"FIP:0.34,피안타:0.66"
이혜천,2013,6.92,6.92,0.0,61.12248055257648,30.68200575345241,33.29429896578772,74.273025700185,67.05910618346665,69.49082011968814,383,617,0.383,"FIP:0.34,피안타:0.66"
이혜천,2014,8.5,4.0,0.0,121.98271739504852,147.35095531877224,137.4141775764467,144.66359363430533,93.2376436275215,110.57263038820176,276,724,0.276,"FIP:0.34,피안타:0.66"
이혜천,2015,5.26,3.68,1.58,63.70535802510641,77.33604520355499,76.91830104700168,77.407661505857,113.74674102897151,101.49733265935657,310,690,0.31,"FIP:0.34,피안타:0.66"
이호성,2023,5.82,5.29,0.53,74.87514151206655,132.09398298749872,147.8827312499098,88.48887524425265,135.6498670018459,119.75253953136485,212,788,0.212,"FIP:0.34,피안타:0.66"
이호성,2024,5.6,5.2,1.8,64.8714585153842,61.1628942997744,64.42267959587906,70.22806886576878,78.66513533508062,75.82111523384366,415,585,0.415,"FIP:0.34,피안타:0.66"
이호준,1994,2.98,5.95,5.21,26.411733650172785,30.685117680947112,34.64075043485562,31.43118975254098,77.42992524209517,61.9243785168666,344,656,0.344,"FIP:0.34,피안타:0.66"
이효봉,1990,4.41,7.94,1.76,45.798952124395775,76.78458543787323,43.76172605176327,54.627518028778695,78.00346976010745,70.12375506883913,326,674,0.326,"FIP:0.34,피안타:0.66"
인현배,1994,3.19,3.04,0.65,91.24555274794334,91.98369768960785,97.15685064689731,88.25745403873162,91.76392477688177,90.58194128771866,306,694,0.306,"FIP:0.34,피안타:0.66"
인현배,1999,3.94,2.81,1.12,77.06646839456582,60.9274060747547,61.48238838751483,93.09611572205247,83.5416639911116,86.76233943297646,341,659,0.341,"FIP:0.34,피안타:0.66"
인현배,2000,7.13,3.56,1.78,62.97324089793544,85.70127167284762,67.41342898473678,77.687967358341,95.07410957597091,89.21347802473731,325,675,0.325,"FIP:0.34,피안타:0.66"
인호봉,1982,2.77,6.5,1.29,74.54345902566597,70.52541721808592,65.68464475972296,62.3170924274778,87.65285728404496,79.11251630245174,346,654,0.346,"FIP:0.34,피안타:0.66"
인호봉,1983,3.32,3.79,1.42,63.079086433294606,71.37880848890934,71.65023879070667,68.2740086400477,94.12928293556304,85.41382240352831,286,714,0.286,"FIP:0.34,피안타:0.66"
인호봉,1984,2.09,6.8,1.05,45.013338673532274,50.838419217962304,55.20095114785303,51.57810784063087,106.92235113580767,88.2665611178265,282,718,0.282,"FIP:0.34,피안타:0.66"
임경완,1998,5.87,6.85,2.93,35.61709369724568,18.02365245249568,19.238529059234814,42.34401500116908,55.53878250610719,51.09100623793551,382,618,0.382,"FIP:0.34,피안타:0.66"
임경완,2000,5.68,2.69,1.5,76.70509804111734,104.35085259682407,114.84148908843763,87.71849911085673,103.5092968259608,98.18643416040382,298,702,0.298,"FIP:0.34,피안타:0.66"
임경완,2001,5.08,3.92,0.87,96.37145816316011,102.02866948552875,106.30151873714733,102.22390944370201,91.6040821637491,95.18388118106253,309,691,0.309,"FIP:0.34,피안타:0.66"
임경완,2002,5.6,3.17,1.68,70.65005942685507,61.790685813410875,56.52715177732965,77.04545538506791,84.32492986052358,81.87111824129073,330,670,0.33,"FIP:0.34,피안타:0.66"
임경완,2003,4.35,2.9,0.97,96.91963153818674,90.44984311542444,93.67316011099659,97.25797186862648,93.2066687457032,94.57230780516856,302,698,0.302,"FIP:0.34,피안타:0.66"
임경완,2004,6.17,3.51,0.34,130.7994446964058,137.21607886867207,143.389990864987,129.49001425570128,94.73598789557315,106.45109644978906,284,716,0.284,"FIP:0.34,피안타:0.66"
임경완,2007,6.31,4.25,0.24,108.34154559376844,115.75852849002041,122.81727300845078,112.03657534609641,93.299503022768,99.61551469811788,249,751,0.249,"FIP:0.34,피안타:0.66"
임경완,2008,5.89,4.01,0.47,88.96908086907342,86.8870679409882,90.33507725612127,100.30755957853346,99.14066771498624,99.53401105629675,300,700,0.3,"FIP:0.34,피안타:0.66"
임경완,2009,5.36,2.61,0.14,143.4067366119428,182.30511827300458,147.07486705489055,153.15238243515944,110.50856520283577,124.8832147144089,203,797,0.203,"FIP:0.34,피안타:0.66"
임경완,2010,3.96,3.33,0.83,87.7298630319845,125.49339121573223,91.81820570871822,96.88692824345544,89.5556854328583,92.02694745221368,275,725,0.275,"FIP:0.34,피안타:0.66"
임경완,2011,4.69,2.07,0.55,101.30003809658577,124.16700220015301,113.04721068483323,106.75185567673611,101.56089899728327,103.3106997360486,259,741,0.259,"FIP:0.34,피안타:0.66"
임경완,2012,4.62,3.75,1.15,63.3042265682095,61.936199268684724,63.90784673725956,72.19871315621913,82.8160539866481,79.2370931175764,322,678,0.322,"FIP:0.34,피안타:0.66"
임경완,2013,5.26,5.26,0.0,84.78765129831692,64.19139915213411,63.861287180957454,99.68251041775862,84.19863429689538,89.41803787667892,315,685,0.315,"FIP:0.34,피안타:0.66"
임경완,2014,2.78,3.33,2.22,55.04859238654657,80.71358386536326,62.728835444628565,66.31056354426276,89.9706722509924,81.9951721166573,353,647,0.353,"FIP:0.34,피안타:0.66"
임규대,1994,3.46,8.31,1.38,49.73767558556359,50.435733285656326,42.72018364260123,59.008652569390506,64.38575506115554,62.573207106411445,357,643,0.357,"FIP:0.34,피안타:0.66"
임규빈,2020,4.84,2.42,2.66,57.43309198085,91.89602840948648,95.68255749624828,65.46453831734313,84.79027819951354,78.27583471419956,343,657,0.343,"FIP:0.34,피안타:0.66"
임규빈,2021,6.59,4.39,3.29,44.921659182376956,34.99900798328813,38.54363594836875,54.96536667606919,74.37878525901417,67.83478647881658,355,645,0.355,"FIP:0.34,피안타:0.66"
임기영,2013,7.94,4.5,0.79,84.93463414205156,85.55748594651486,87.69484399208801,95.04434657343867,80.84511920209415,85.63148519944912,301,699,0.301,"FIP:0.34,피안타:0.66"
임기영,2014,6.89,3.65,2.43,63.17348943621447,68.46910867780392,52.7641544465928,71.79164304181037,76.04658001374034,74.61229875950575,345,655,0.345,"FIP:0.34,피안타:0.66"
임기영,2017,5.56,1.37,0.69,123.7992918642316,138.10147424337296,133.29158683295208,122.03434527425887,92.95315944202125,102.75603078071737,291,709,0.291,"FIP:0.34,피안타:0.66"
임기영,2018,5.83,2.91,1.71,83.38444319611963,83.5710407934607,83.78375122354186,82.70958727034599,83.55667166145872,83.27113105981343,322,678,0.322,"FIP:0.34,피안타:0.66"
임기영,2019,6.91,3.55,1.31,75.5990572939607,66.77720805380144,69.2281896343889,82.41149114607718,77.66233805356428,79.2632128253924,299,701,0.299,"FIP:0.34,피안타:0.66"
임기영,2020,7.5,2.33,0.85,121.49561452676646,96.46003055772198,96.4758629281182,116.4172728599648,88.3220825384214,97.79258823055739,326,674,0.326,"FIP:0.34,피안타:0.66"
임기영,2021,7.59,2.65,0.88,118.39563675213255,97.49626264996083,104.8491630734648,110.49113876581967,96.08375798454294,100.940289659049,267,733,0.267,"FIP:0.34,피안타:0.66"
임기영,2022,5.72,2.51,1.25,87.67905644762739,99.32291028686069,107.72217929994322,84.58456702529348,92.2225301942564,89.64787692299802,302,698,0.302,"FIP:0.34,피안타:0.66"
임기영,2023,6.26,2.09,0.66,101.60588525510234,132.97091803776595,138.6301212279895,106.59625468397462,130.446746842677,122.4070710417968,221,779,0.221,"FIP:0.34,피안타:0.66"
임기영,2024,7.17,3.38,1.59,79.69829792627533,70.66273841580767,71.73232651827021,87.60736438912397,86.17098574741729,86.6551694082738,338,662,0.338,"FIP:0.34,피안타:0.66"
임기준,2015,6.88,7.15,1.06,61.547266399664146,65.62297441134879,56.09883176275187,69.17982607523399,92.28427369294161,84.49607933750514,316,684,0.316,"FIP:0.34,피안타:0.66"
임기준,2016,4.34,9.55,0.58,63.86221841247546,75.53475922502922,75.42197037857049,72.61593667755903,89.15658543749235,83.58095820593547,328,672,0.328,"FIP:0.34,피안타:0.66"
임기준,2017,4.91,6.14,0.41,80.16006120917966,129.1842524912781,124.68929881901023,94.19775024274352,96.61953665485898,95.80318546668104,285,715,0.285,"FIP:0.34,피안타:0.66"
임기준,2018,7.23,3.7,1.12,90.48303561413668,134.07130791692603,118.57065863375732,98.8834942988105,99.9853694884543,99.61394238167497,306,694,0.306,"FIP:0.34,피안타:0.66"
임기준,2019,5.97,3.98,0.25,90.3652861366802,107.59787049592552,97.82871658971541,101.87461847352098,111.67680359432637,108.37262060358952,257,743,0.257,"FIP:0.34,피안타:0.66"
임대한,2016,7.31,7.88,1.12,66.74652666127928,50.390932268882516,48.98357611200589,76.28881735228504,91.55326784172603,86.40782965130634,332,668,0.332,"FIP:0.34,피안타:0.66"
임대한,2017,8.36,9.64,1.93,53.580893984921104,46.90722512557054,41.94005864659236,63.17893377466805,69.58101901751719,67.4229633489122,353,647,0.353,"FIP:0.34,피안타:0.66"
임대한,2022,5.45,6.14,0.68,69.46718430507245,65.00275745944369,52.97702210618461,82.54350910938689,108.07623893299542,99.46950374584003,281,719,0.281,"FIP:0.34,피안타:0.66"
임동규,2005,5.65,2.75,0.72,105.48721555350346,145.25625873816767,144.87138245369317,111.3989829802036,104.88886882391068,107.08333956669654,250,750,0.25,"FIP:0.34,피안타:0.66"
임동규,2006,3.85,2.67,1.3,81.05114494536143,99.08014074345465,96.08055912190582,74.95694436848282,94.42015178537547,87.85936986792521,298,702,0.298,"FIP:0.34,피안타:0.66"
임동규,2007,4.82,3.88,1.47,70.26701530531533,67.99741832731235,69.82873020255404,72.15975292900251,81.59001026094411,78.4111990580893,346,654,0.346,"FIP:0.34,피안타:0.66"
임봉춘,1997,5.69,6.51,0.81,71.22008376790124,74.61662065406702,78.72327949079092,79.61336514189271,102.2444298694351,94.61580643359592,304,696,0.304,"FIP:0.34,피안타:0.66"
임봉춘,1999,9.0,6.75,2.25,60.47273469878652,33.11395216773768,36.196096946427105,73.36316664270869,77.52876869710447,76.1246010258473,343,657,0.343,"FIP:0.34,피안타:0.66"
임봉춘,2000,7.07,5.79,0.64,86.78214542436284,85.69716749098514,82.54632071821119,103.61927597642321,107.39583739429493,106.12281001860102,282,718,0.282,"FIP:0.34,피안타:0.66"
임봉춘,2001,6.85,6.85,1.96,55.030278781967525,52.01959455612654,57.803048268883956,67.00246592637227,82.32455637449779,77.15968853969525,350,650,0.35,"FIP:0.34,피안타:0.66"
임선동,1997,5.13,2.26,0.67,113.81468175541427,119.56682133538631,128.31278942687757,108.57866825896814,96.46932624266653,100.55122037404274,246,754,0.246,"FIP:0.34,피안타:0.66"
임선동,1998,4.41,3.04,1.67,65.25953225762795,53.628982579826015,52.17606647513069,69.91263339873866,83.34986722320085,78.82035886377355,314,686,0.314,"FIP:0.34,피안타:0.66"
임선동,1999,4.74,2.37,1.42,78.17622072306874,52.23396538569151,51.09233449434874,92.35711274285424,67.11782809253573,75.62564691172324,347,653,0.347,"FIP:0.34,피안타:0.66"
임선동,2000,8.03,2.81,0.6,155.91955493202005,152.34026953765726,163.1974848052973,140.01054599544307,105.35145333942607,117.0345610360265,241,759,0.241,"FIP:0.34,피안타:0.66"
임선동,2001,4.35,2.43,0.57,133.91956132543316,117.10200838638634,120.84643427257618,122.59270819692318,82.13648865087501,95.77372880152669,275,725,0.275,"FIP:0.34,피안타:0.66"
임선동,2002,5.22,2.05,1.03,102.44013495622323,95.67807132441683,96.4415812516137,100.42777789188658,90.21143448058919,93.6552245856634,302,698,0.302,"FIP:0.34,피안타:0.66"
임선동,2003,2.75,2.06,1.37,70.83662949572108,37.987686922852525,41.74498988425741,84.41510113498306,66.57556156454996,72.58902718315875,343,657,0.343,"FIP:0.34,피안타:0.66"
임성헌,2009,6.63,4.74,0.47,104.83511565256518,280.50476324620337,229.7838187166401,125.31435694030856,116.95649766012238,119.77381809757748,210,790,0.21,"FIP:0.34,피안타:0.66"
임성헌,2010,3.29,3.29,5.49,32.379422862852884,36.100013475621026,39.57935293366434,39.55663339842309,65.77226749453479,56.93533458577984,376,624,0.376,"FIP:0.34,피안타:0.66"
임재준,1986,4.98,3.65,1.99,53.807208973190335,51.713800140580766,57.994853675458515,60.739092774264755,100.26301901331315,86.94004222837042,279,721,0.279,"FIP:0.34,피안타:0.66"
임재준,1987,5.62,7.88,2.25,38.049415277979804,29.461924910796384,30.070713122548543,45.21002303477535,67.86953201701756,60.23132041064242,386,614,0.386,"FIP:0.34,피안타:0.66"
임정우,2012,5.68,3.93,0.22,90.19228371354065,55.22740770424412,56.11532884575917,99.4738156141827,79.23610397185045,86.05796070643709,321,679,0.321,"FIP:0.34,피안타:0.66"
임정우,2013,7.01,4.31,0.54,92.64771515043414,87.56346445428936,91.37197443804158,101.97425221234974,110.25806310405765,107.46570336900575,259,741,0.259,"FIP:0.34,피안타:0.66"
임정우,2014,6.65,3.2,0.74,106.6049623925233,118.20728182317255,124.88318845025175,113.41070215214228,98.1440885430786,103.29025589163763,282,718,0.282,"FIP:0.34,피안타:0.66"
임정우,2015,8.17,4.13,0.66,110.88780731122331,96.99363738197408,99.58116323885649,110.74376360633458,93.13160875082603,99.06842608151251,302,698,0.302,"FIP:0.34,피안타:0.66"
임정우,2016,11.15,4.62,0.64,126.09515792689012,127.49926234797853,134.92762089526025,133.97253911354815,101.59014702659361,112.50580999504561,258,742,0.258,"FIP:0.34,피안타:0.66"
임정우,2017,9.44,3.33,0.56,109.36247628118669,151.12679614234307,136.78942141874327,133.07131212496458,121.03283821272348,125.0908436722233,229,771,0.229,"FIP:0.34,피안타:0.66"
임정호,2015,10.12,5.06,0.38,112.4076729803399,115.2335664607288,120.06300804749644,126.82798432493433,139.99331073733538,135.5554586601467,212,788,0.212,"FIP:0.34,피안타:0.66"
임정호,2016,11.3,4.29,0.0,126.01782249239724,81.50757881534581,73.42024865779234,148.30169301397802,102.84742578673463,118.16943968237962,243,757,0.243,"FIP:0.34,피안타:0.66"
임정호,2017,9.87,4.19,0.9,97.17829046983928,96.7870977428243,82.98225964647685,112.17350736430527,106.3684646854175,108.32526544399228,259,741,0.259,"FIP:0.34,피안타:0.66"
임정호,2020,8.34,4.39,0.66,92.9363417603223,92.8722968501218,92.94458598096372,103.23227454928865,118.69288246566708,113.48132228044669,229,771,0.229,"FIP:0.34,피안타:0.66"
임정호,2021,6.32,6.58,0.53,79.85681879970443,95.50760275663131,84.18477004309351,89.38751965908463,89.89456836389326,89.72364915707806,317,683,0.317,"FIP:0.34,피안타:0.66"
임정호,2022,10.8,2.52,0.36,136.4004079697643,106.94485016830633,98.05883628296307,159.9929742751007,110.58456269728896,127.23946475460872,196,804,0.196,"FIP:0.34,피안타:0.66"
임정호,2023,8.82,3.06,0.54,106.85897942441055,80.48059518386113,78.10901921185707,117.43085509780279,95.08026947749316,102.61434722949205,266,734,0.266,"FIP:0.34,피안타:0.66"
임정호,2024,7.53,4.09,0.49,107.96488367531293,101.52777633246573,95.13394619917177,117.82447218117795,103.03808808410555,108.02237661017595,288,712,0.288,"FIP:0.34,피안타:0.66"
임준섭,2013,4.71,5.74,0.86,77.72122103162421,85.0025445221967,85.26420827971953,75.36519791547957,89.92149431826095,85.014765217613,295,705,0.295,"FIP:0.34,피안타:0.66"
임준섭,2014,3.73,4.63,1.04,90.74392527473812,92.45028206608096,93.1406420364715,85.03807610601159,89.65703595727335,88.10004755240821,314,686,0.314,"FIP:0.34,피안타:0.66"
임준섭,2015,8.48,6.13,0.47,100.06456416381965,111.17954262549544,81.14952588188825,117.82869033924834,81.7513890747832,93.91255556170424,286,714,0.286,"FIP:0.34,피안타:0.66"
임준섭,2015,8.48,6.13,0.47,100.06456416381965,111.17954262549544,81.14952588188825,117.82869033924834,81.7513890747832,93.91255556170424,288,712,0.288,"FIP:0.34,피안타:0.66"
임준섭,2019,4.77,5.13,0.18,86.69568003549848,90.50129734884742,76.60612864491627,95.21559996714953,91.06977597361794,92.46727673015232,276,724,0.276,"FIP:0.34,피안타:0.66"
임준섭,2020,6.59,6.59,1.1,66.69167802875143,28.930044986112282,31.703981599006735,81.32093128394222,62.64573818864402,68.94089121970006,377,623,0.377,"FIP:0.34,피안타:0.66"
임준섭,2021,9.71,7.06,0.88,61.264862607835084,33.423463013580935,26.590661092201504,74.31981554726757,68.02813761053277,70.14897648120748,363,637,0.363,"FIP:0.34,피안타:0.66"
임준섭,2023,7.27,5.31,0.28,91.29031845102321,63.18289719902934,59.43375371342529,103.40783403731523,76.3036019616637,85.4400691368514,292,708,0.292,"FIP:0.34,피안타:0.66"
임준섭,2024,2.43,8.92,0.0,58.62966748358086,51.67058516994907,52.153557102895256,70.01739668466234,92.2374499201532,84.74737285579107,336,664,0.336,"FIP:0.34,피안타:0.66"
임준혁,2007,3.56,10.69,0.0,54.87002325548812,185.1102694433489,136.02525817282373,66.11747195209568,113.21044054559133,97.33604275650451,281,719,0.281,"FIP:0.34,피안타:0.66"
임준혁,2008,6.53,5.17,0.41,87.9666401720282,86.40781471274668,94.81585492138814,91.04801590525534,102.78164683934627,98.82639979246929,255,745,0.255,"FIP:0.34,피안타:0.66"
임준혁,2009,7.54,6.36,0.71,93.72329586359123,63.56669196714593,62.81978447882741,104.65527992491056,84.24415182794107,91.12446488554798,313,687,0.313,"FIP:0.34,피안타:0.66"
임준혁,2014,4.78,5.06,0.84,79.76536394350866,91.13771735431159,74.36913235718025,90.7558325847453,99.51698549876586,96.56372027463665,323,677,0.323,"FIP:0.34,피안타:0.66"
임준혁,2015,5.56,3.27,0.84,102.74437702778938,121.85192083193252,124.11824220641542,100.40261267306111,97.61350476087176,98.55367501976892,280,720,0.28,"FIP:0.34,피안타:0.66"
임준혁,2016,5.29,2.65,1.59,77.03711907511806,45.74302949249009,46.36105202705673,86.79721205466743,76.0781551281681,79.69140310673401,322,678,0.322,"FIP:0.34,피안타:0.66"
임준혁,2016,5.29,2.65,1.59,77.03711907511806,45.74302949249009,46.36105202705673,86.79721205466743,76.0781551281681,79.69140310673401,355,645,0.355,"FIP:0.34,피안타:0.66"
임준혁,2017,5.99,5.79,0.8,85.15266768231753,99.8038664170548,92.3160397849119,92.91268239804407,91.64073211384958,92.06948921671002,312,688,0.312,"FIP:0.34,피안타:0.66"
임준형,2021,8.22,1.57,0.0,152.82077759844512,118.2216269713762,130.19487161991498,183.22857107439884,89.33230059054094,120.9834534715322,242,758,0.242,"FIP:0.34,피안타:0.66"
임준형,2022,7.8,4.2,0.6,83.86550006955986,58.34999326257843,59.422076909573825,97.49818672634073,84.41458687766674,88.82489004423698,299,701,0.299,"FIP:0.34,피안타:0.66"
임준형,2024,8.86,2.73,1.36,75.54143840135723,61.335475991517626,68.09187954307895,91.62161003009652,90.64508997332275,90.97426157352612,329,671,0.329,"FIP:0.34,피안타:0.66"
임지섭,2014,5.07,10.77,0.63,57.54773264703731,63.41954818784134,68.96716145276166,70.60553929656497,100.03309889726584,90.1134696826381,295,705,0.295,"FIP:0.34,피안타:0.66"
임지섭,2015,10.67,10.38,0.87,68.21462004408805,67.06851053887345,70.1791604653724,79.39404344152108,152.3080706214875,127.7297459494909,228,772,0.228,"FIP:0.34,피안타:0.66"
임지섭,2018,8.57,15.0,6.43,25.632867245914507,16.58072496491171,17.987015248948865,32.02120195017748,62.63292423562467,52.314129921278564,422,578,0.422,"FIP:0.34,피안타:0.66"
임진우,2010,5.29,4.76,1.06,71.10501196781486,144.8825110954665,158.84636842131704,84.67380720307513,129.69076005304512,114.51615887295112,252,748,0.252,"FIP:0.34,피안타:0.66"
임진우,2011,6.38,2.55,0.64,87.18824246210562,78.79803084725951,87.28787152434765,103.92862517794624,87.90872715313627,93.30881641023109,300,700,0.3,"FIP:0.34,피안타:0.66"
임진우,2012,8.93,4.46,2.23,51.82735010120739,61.65691395701931,66.96188522979038,62.763381154028146,148.24573209700145,119.43079680318986,220,780,0.22,"FIP:0.34,피안타:0.66"
임찬규,2011,6.79,6.68,0.88,79.74809229325247,91.11287709634784,91.97630146025806,80.95537193959905,105.04380537615232,96.92392281388375,306,694,0.306,"FIP:0.34,피안타:0.66"
임찬규,2012,5.05,3.75,0.82,80.44231055709687,78.33242528955901,82.14488096498836,86.50035880566547,74.67350673394638,78.66017735562141,323,677,0.323,"FIP:0.34,피안타:0.66"
임찬규,2013,9.2,4.3,1.43,80.60298713895531,82.92837917578838,86.24705681125727,89.01929650973749,89.37585418283462,89.25566345146763,270,730,0.27,"FIP:0.34,피안타:0.66"
임찬규,2016,7.28,6.13,1.15,74.184500212966,71.33610525393483,75.77681616602617,82.7604924131901,105.16072443951239,97.60991156077628,292,708,0.292,"FIP:0.34,피안타:0.66"
임찬규,2017,8.2,3.26,0.87,105.65926918210509,109.80091855193196,108.9916436176499,103.28973200040066,102.09186196660085,102.4956476268404,283,717,0.283,"FIP:0.34,피안타:0.66"
임찬규,2018,7.69,2.89,1.42,102.3341460713665,95.43979099807034,93.59482952790363,96.40423502524176,86.71604476282742,89.9818016406634,337,663,0.337,"FIP:0.34,피안타:0.66"
임찬규,2019,7.35,4.69,1.02,80.40607508075799,81.58838514728491,86.50666017569912,82.66832777545349,101.95746645726776,95.45536073768325,282,718,0.282,"FIP:0.34,피안타:0.66"
임찬규,2020,8.44,3.97,0.86,115.34510718787641,122.04919970489838,117.94689150009569,110.027774256756,103.09660056334725,105.43300473663652,300,700,0.3,"FIP:0.34,피안타:0.66"
임찬규,2021,6.69,4.09,0.7,100.16844716576331,110.86800978617954,105.85332574858684,103.61970343450005,109.96672078964295,107.82722775535392,243,757,0.243,"FIP:0.34,피안타:0.66"
임찬규,2022,6.54,3.4,0.87,90.03420708121794,80.15180254729464,86.78661204616928,90.76736529232998,90.09222909748217,90.31980830599069,291,709,0.291,"FIP:0.34,피안타:0.66"
임찬규,2023,6.43,3.37,0.62,105.75942208684184,127.33918183336102,124.50286848337535,100.3894588220344,99.9720244736274,100.11273590243198,268,732,0.268,"FIP:0.34,피안타:0.66"
임찬규,2024,9.13,2.82,0.81,129.59700349968222,132.6352135290241,144.71341543892638,124.89754947698174,96.65059834269385,106.17226053615589,298,702,0.298,"FIP:0.34,피안타:0.66"
임창민,2013,8.83,4.49,1.4,80.63002259271592,108.00878974598173,109.14164508490389,85.55269762051849,139.258451782954,121.15497411739105,210,790,0.21,"FIP:0.34,피안타:0.66"
임창민,2014,8.98,4.92,0.85,102.03265210115275,110.9304698097008,112.03556923175118,110.01777860710385,112.95456468137014,111.96461412703636,284,716,0.284,"FIP:0.34,피안타:0.66"
임창민,2015,10.12,2.95,0.98,119.91863422080505,117.64613924200678,124.10482543766638,130.89599491378794,111.53795207493563,118.06328444662577,252,748,0.252,"FIP:0.34,피안타:0.66"
임창민,2016,11.7,3.86,0.64,134.285796968975,188.87184464274847,187.81253060095867,142.92629707102665,119.0178102600858,127.07703526771104,235,765,0.235,"FIP:0.34,피안타:0.66"
임창민,2017,8.45,3.14,1.36,96.01086434704966,125.76243301719093,136.51363719627818,103.05190266824624,110.69808844538663,108.12066344499391,255,745,0.255,"FIP:0.34,피안타:0.66"
임창민,2019,6.0,4.8,0.6,76.96020732717724,145.18041411619035,106.9495595332164,91.95393063194004,97.61362240667268,95.70581745661188,269,731,0.269,"FIP:0.34,피안타:0.66"
